127.0.0.1, 2011-06-04 13:40:24, GET, /base/default/index, HTTP/1.1, 404, 0.010000
127.0.0.1, 2011-06-04 14:57:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:57:20, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:57:20, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:57:20, GET, /favicon.ico, HTTP/1.1, 400, 0.010000
127.0.0.1, 2011-06-04 15:13:13, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:13:13, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:13:13, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:13:13, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:13:13, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:13:13, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:13:13, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:13:13, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:13:13, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:13:13, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:14:23, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:14:23, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:14:23, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:14:23, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:14:23, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:14:23, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:14:23, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:14:23, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:14:23, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:14:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:14:54, GET, /panel/default/user/request_reset_password, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:14:54, GET, /favicon.ico, HTTP/1.1, 400, 0.010000
127.0.0.1, 2011-06-04 15:14:57, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 15:14:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:14:59, GET, /panel/default/user/request_reset_password, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:14:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:15:02, GET, /panel/default/user/login, HTTP/1.1, 200, 0.040000
127.0.0.1, 2011-06-04 15:15:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:17:16, GET, /panel/default/user/login, HTTP/1.1, 200, 0.040000
127.0.0.1, 2011-06-04 15:17:16, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:16, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:16, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:16, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:16, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:17, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:17, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:17, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:17:25, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:17:25, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:25, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:25, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:25, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:25, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 15:17:25, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:25, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:25, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:17:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:22:48, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:22:48, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:22:48, GET, /panel/static/images/bg_box.png, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 15:22:48, GET, /panel/static/images/bg_button.png, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 15:22:48, GET, /panel/static/images/bg_body.png, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 15:22:48, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:23:07, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:23:07, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:07, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:07, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:07, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.010000
127.0.0.1, 2011-06-04 15:23:07, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 15:23:07, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:07, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 15:23:07, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:23:16, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 15:23:16, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 15:23:16, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:16, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:16, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:16, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:16, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:16, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:16, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:23:26, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:23:26, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 15:23:26, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:26, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 15:23:26, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:26, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 15:23:26, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:26, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:26, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:23:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:24:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:25:28, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:25:28, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:25:28, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 15:25:28, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:25:28, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:25:28, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:25:28, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 15:25:28, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:25:28, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:25:28, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:25:34, GET, /panel/static/images/bg_button_hover.png, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 15:25:35, GET, /panel/default/user/request_reset_password, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:25:35, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:25:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:25:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:25:37, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 15:25:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:25:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:26:08, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 15:26:08, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:26:08, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 15:26:08, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:26:08, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:26:08, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:26:08, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:26:08, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:26:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:26:15, GET, /panel/default/user/request_reset_password, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:26:15, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:26:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:26:17, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:26:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:26:58, POST, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 15:26:58, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:26:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:27:02, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:27:03, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:27:04, POST, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 15:27:04, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:27:04, GET, /favicon.ico, HTTP/1.1, 400, 0.010000
127.0.0.1, 2011-06-04 15:27:05, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:27:06, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:27:06, POST, /panel/default/user/login, HTTP/1.1, 200, 0.040000
127.0.0.1, 2011-06-04 15:27:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:27:07, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:27:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:27:09, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:27:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:27:27, GET, /panel/default/user/request_reset_password, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:27:27, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:27:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:27:34, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:27:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:31:01, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:31:01, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:01, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:01, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:01, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:01, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:01, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:01, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:01, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:01, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:31:02, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:31:02, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:02, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:02, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:02, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:02, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 15:31:02, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:02, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:02, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:31:19, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 15:31:19, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:19, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:19, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:19, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:19, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:19, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:19, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:19, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:31:21, GET, /panel/default/user/request_reset_password, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:31:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:31:31, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 15:31:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:31:55, POST, /panel/default/user/login, HTTP/1.1, 303, 0.020000
127.0.0.1, 2011-06-04 15:31:55, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:31:55, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:55, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 15:31:55, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:55, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 15:31:55, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:56, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:56, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:56, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:31:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:32:04, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:32:04, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:32:04, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:35:50, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:35:50, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:35:51, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:35:53, GET, /panel/default/user/request_reset_password, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:35:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:40:21, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 15:40:21, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:21, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:21, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:21, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:21, GET, /panel/static/js/web2py.js, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 15:40:21, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:21, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:21, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:40:25, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:40:25, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:40:26, POST, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 15:40:26, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:26, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:40:27, POST, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 15:40:27, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:40:28, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:40:28, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:28, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:40:29, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:40:29, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:40:30, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:40:30, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:40:37, POST, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 15:40:37, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:38, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:38, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:38, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:38, GET, /panel/static/js/web2py.js, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 15:40:38, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:38, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:38, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 15:40:38, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:40:39, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:40:39, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:40:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:41:19, POST, /panel/default/user/login, HTTP/1.1, 200, 0.050000
127.0.0.1, 2011-06-04 15:41:19, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:41:19, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:41:19, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:41:19, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:41:19, GET, /panel/static/js/web2py.js, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 15:41:19, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 15:41:19, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:41:19, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:41:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 15:41:21, POST, /panel/default/user/login, HTTP/1.1, 303, 0.020000
127.0.0.1, 2011-06-04 15:41:21, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 15:41:21, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:41:21, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 15:41:21, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 15:41:21, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
